[SECTION];metadata
key;value
schema_version;1
name;Мой проект
task_number;
description;
status;draft

[SECTION];objects
type;name;sort_order;params;results;is_valid;validation_errors
Прям. бак №7;4;self_regulating;ТЛТ-40;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -20.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 29.244}";"{""current"": 0.8, ""voltage"": 220.0, ""total_power"": 176.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-40""}"
Прям. бак №15;4;self_regulating;ТЛТ-20;"{""cable_mark"": null, ""pipe_length"": 3.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 60.0, ""required_power_per_meter"": 15.413}";"{""current"": 0.3, ""voltage"": 220.0, ""total_power"": 66.0, ""cable_length"": 3.3, ""selected_cable"": ""ТЛТ-20""}"
Цил. бак №24;4;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 6.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 0.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 41.773}";"{""current"": 1.5, ""voltage"": 220.0, ""total_power"": 330.0, ""cable_length"": 6.6, ""selected_cable"": ""ТЛТ-50""}"
Прям. бак №19;4;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 4.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 43.086}";"{""current"": 1.0, ""voltage"": 220.0, ""total_power"": 220.0, ""cable_length"": 4.4, ""selected_cable"": ""ТЛТ-50""}"
Шар. бак №28;4;self_regulating;ТЛТ-100;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -30.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 83.525}";"{""current"": 0.5, ""voltage"": 220.0, ""total_power"": 110.0, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-100""}"
Шар. бак №37;4;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 1.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -10.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 21.66}";"{""current"": 0.125, ""voltage"": 220.0, ""total_power"": 27.5, ""cable_length"": 1.1, ""selected_cable"": ""ТЛТ-25""}"
Труба DN325 №5;1;self_regulating;;{};"{""error"": ""ValueError: Не найден кабель с мощностью ≥ 184.64 Вт/м (максимум линейки — 100 Вт/м)"", ""object_name"": ""Труба DN325 №5"", ""object_type"": ""pipe""}"
Труба DN114 №10;1;self_regulating;ТЛТ-50;"{""cable_mark"": null, ""pipe_length"": 492.7, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 0.0, ""process_temperature"": 80.0, ""required_power_per_meter"": 39.569}";"{""current"": 123.175, ""voltage"": 220.0, ""total_power"": 27098.5, ""cable_length"": 541.97, ""selected_cable"": ""ТЛТ-50""}"
Труба DN76 №24;1;self_regulating;ТЛТ-10;"{""cable_mark"": null, ""pipe_length"": 80.7, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 5.332}";"{""current"": 4.035, ""voltage"": 220.0, ""total_power"": 887.7, ""cable_length"": 88.77, ""selected_cable"": ""ТЛТ-10""}"
Труба DN48 №17;1;self_regulating;ТЛТ-40;"{""cable_mark"": null, ""pipe_length"": 127.1, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -15.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 10.227}";"{""current"": 25.42, ""voltage"": 220.0, ""total_power"": 5592.4, ""cable_length"": 139.81, ""selected_cable"": ""ТЛТ-40""}"
Труба DN133 №22;1;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 60.2, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 5.0, ""process_temperature"": 40.0, ""required_power_per_meter"": 18.687}";"{""current"": 7.525, ""voltage"": 220.0, ""total_power"": 1655.5, ""cable_length"": 66.22, ""selected_cable"": ""ТЛТ-25""}"
